archivo;caso;resultado;duracion_ms;alcance
tests/integracion/gastos-acciones.test.ts;acciones seguras de Gastos usuario sin permiso no puede cambiar el estado;passed;1.7753000000000156;"Local; función/componente/acción con dependencias simuladas. No prueba SQL ni navegador E2E."
tests/integracion/gastos-acciones.test.ts;acciones seguras de Gastos operador y vendedor no pueden consultar rentabilidad;passed;1.4716999999999416;"Local; función/componente/acción con dependencias simuladas. No prueba SQL ni navegador E2E."
tests/integracion/gastos-acciones.test.ts;acciones seguras de Gastos contador cambia estado con compare-and-set y auditoría;passed;1.306100000000015;"Local; función/componente/acción con dependencias simuladas. No prueba SQL ni navegador E2E."
tests/integracion/ordenes-acciones.test.ts;seguridad de acciones de órdenes un usuario sin aprobar_ordenes no puede cambiar el estado de una OP;passed;11.059200000000033;"Local; función/componente/acción con dependencias simuladas. No prueba SQL ni navegador E2E."
tests/integracion/ordenes-acciones.test.ts;seguridad de acciones de órdenes un usuario sin permiso adicional no puede cancelar una OP en proceso;passed;1.1385000000000218;"Local; función/componente/acción con dependencias simuladas. No prueba SQL ni navegador E2E."
tests/integracion/ordenes-acciones.test.ts;seguridad de acciones de órdenes no permite invocar el consumo atómico sin gestionar_inventario;passed;2.060600000000022;"Local; función/componente/acción con dependencias simuladas. No prueba SQL ni navegador E2E."
tests/integracion/ordenes-acciones.test.ts;seguridad de acciones de órdenes rechaza una marca de tiempo cuyo operador no coincide con la sesión PIN;passed;1.6608999999999696;"Local; función/componente/acción con dependencias simuladas. No prueba SQL ni navegador E2E."
tests/integracion/ordenes-acciones.test.ts;seguridad de acciones de órdenes registra tiempo solo después de validar la sesión PIN vigente y audita;passed;5.083599999999933;"Local; función/componente/acción con dependencias simuladas. No prueba SQL ni navegador E2E."
tests/integracion/produccion-sesiones.test.ts;acciones seguras de sesiones de Producción no inicia una sesión si la cookie HMAC de operador no es válida;passed;10.98849999999993;"Local; función/componente/acción con dependencias simuladas. No prueba SQL ni navegador E2E."
tests/integracion/produccion-sesiones.test.ts;acciones seguras de sesiones de Producción inicia con la identidad HMAC y la audita sin aceptar operador del navegador;passed;5.52980000000025;"Local; función/componente/acción con dependencias simuladas. No prueba SQL ni navegador E2E."
tests/integracion/produccion-sesiones.test.ts;acciones seguras de sesiones de Producción rechaza el cierre si el PIN no vuelve a confirmar al operador HMAC;passed;3.4312999999997373;"Local; función/componente/acción con dependencias simuladas. No prueba SQL ni navegador E2E."
tests/integracion/produccion-sesiones.test.ts;acciones seguras de sesiones de Producción cierra solo después de HMAC y PIN coincidentes, y audita el resultado;passed;2.46120000000019;"Local; función/componente/acción con dependencias simuladas. No prueba SQL ni navegador E2E."
tests/integracion/produccion-sesiones.test.ts;acciones seguras de sesiones de Producción no genera una entrega para un usuario sin gestionar_produccion;passed;2.561200000000099;"Local; función/componente/acción con dependencias simuladas. No prueba SQL ni navegador E2E."
tests/integracion/produccion-sesiones.test.ts;acciones seguras de sesiones de Producción genera una entrega con identidad de servidor y sin precios;passed;1.4682999999999993;"Local; función/componente/acción con dependencias simuladas. No prueba SQL ni navegador E2E."
tests/unitarias/autenticacion.test.ts;can() — verificación de permisos (fast-path, sin BD) admin tiene cualquier permiso aunque su lista de permisos esté vacía;passed;6.157100000000014;"Local; función/componente/acción con dependencias simuladas. No prueba SQL ni navegador E2E."
tests/unitarias/autenticacion.test.ts;can() — verificación de permisos (fast-path, sin BD) admin tiene permisos arbitrarios no listados;passed;0.44049999999992906;"Local; función/componente/acción con dependencias simuladas. No prueba SQL ni navegador E2E."
tests/unitarias/autenticacion.test.ts;can() — verificación de permisos (fast-path, sin BD) vendedor con permisos resueltos: true para los que tiene en la lista;passed;0.3916999999999007;"Local; función/componente/acción con dependencias simuladas. No prueba SQL ni navegador E2E."
tests/unitarias/autenticacion.test.ts;can() — verificación de permisos (fast-path, sin BD) vendedor con permisos resueltos: false para los que NO tiene en la lista;passed;0.4977999999999838;"Local; función/componente/acción con dependencias simuladas. No prueba SQL ni navegador E2E."
tests/unitarias/autenticacion.test.ts;can() — verificación de permisos (fast-path, sin BD) operador con un solo permiso: true solo para ese permiso;passed;0.5533000000000357;"Local; función/componente/acción con dependencias simuladas. No prueba SQL ni navegador E2E."
tests/unitarias/clientes-crear-accion.test.ts;crearClienteAccion crea el cliente y registra la mutación en la bitácora;passed;16.35239999999999;"Local; función/componente/acción con dependencias simuladas. No prueba SQL ni navegador E2E."
tests/unitarias/clientes-crear-accion.test.ts;crearClienteAccion sin permiso ver_clientes: no crea ni registra;passed;1.749400000000037;"Local; función/componente/acción con dependencias simuladas. No prueba SQL ni navegador E2E."
tests/unitarias/clientes-crear-accion.test.ts;crearClienteAccion sin sesión: rechaza antes de tocar la base de datos;passed;1.080699999999979;"Local; función/componente/acción con dependencias simuladas. No prueba SQL ni navegador E2E."
tests/unitarias/clientes-crear-accion.test.ts;crearClienteAccion entrada inválida (razón social vacía): error de validación;passed;1.9669999999999845;"Local; función/componente/acción con dependencias simuladas. No prueba SQL ni navegador E2E."
tests/unitarias/clientes-credito.test.ts;verificarCredito crédito dentro del límite: no excedido;passed;5.048800000000028;"Local; función/componente/acción con dependencias simuladas. No prueba SQL ni navegador E2E."
tests/unitarias/clientes-credito.test.ts;verificarCredito crédito sobrepasado: excedido y disponible negativo;passed;0.5037999999999556;"Local; función/componente/acción con dependencias simuladas. No prueba SQL ni navegador E2E."
tests/unitarias/clientes-credito.test.ts;verificarCredito el saldo a favor suma al crédito disponible;passed;0.4378000000000384;"Local; función/componente/acción con dependencias simuladas. No prueba SQL ni navegador E2E."
tests/unitarias/clientes-credito.test.ts;verificarCredito justo en el límite no está excedido;passed;0.3123000000000502;"Local; función/componente/acción con dependencias simuladas. No prueba SQL ni navegador E2E."
tests/unitarias/clientes-credito.test.ts;verificarCredito sanea entradas negativas o inválidas a 0;passed;1.2971999999999753;"Local; función/componente/acción con dependencias simuladas. No prueba SQL ni navegador E2E."
tests/unitarias/clientes-tier.test.ts;tierPorConsumo asigna el tier por umbral acumulado;passed;4.954800000000034;"Local; función/componente/acción con dependencias simuladas. No prueba SQL ni navegador E2E."
tests/unitarias/clientes-tier.test.ts;tierPorConsumo sanea consumos inválidos a bronce;passed;0.5006999999999948;"Local; función/componente/acción con dependencias simuladas. No prueba SQL ni navegador E2E."
tests/unitarias/clientes-tier.test.ts;descuentoDeTier mapea cada tier a su descuento;passed;0.5054000000000087;"Local; función/componente/acción con dependencias simuladas. No prueba SQL ni navegador E2E."
tests/unitarias/clientes-tier.test.ts;calcularTier el tier manual vigente manda sobre el consumo;passed;1.5032999999999674;"Local; función/componente/acción con dependencias simuladas. No prueba SQL ni navegador E2E."
tests/unitarias/clientes-tier.test.ts;calcularTier el tier manual vencido cae al automático por consumo;passed;0.43889999999998963;"Local; función/componente/acción con dependencias simuladas. No prueba SQL ni navegador E2E."
tests/unitarias/clientes-tier.test.ts;calcularTier sin tier manual usa el consumo;passed;0.3846999999999525;"Local; función/componente/acción con dependencias simuladas. No prueba SQL ni navegador E2E."
tests/unitarias/clientes-tier.test.ts;calcularTier tier manual sin caducidad no aplica (se ignora);passed;0.3749000000000251;"Local; función/componente/acción con dependencias simuladas. No prueba SQL ni navegador E2E."
tests/unitarias/cobranza-aging.test.ts;convertirPagoAMonedaCuenta convierte un pago MXN a una cuenta USD de forma determinista;passed;3.4827000000000226;"Local; función/componente/acción con dependencias simuladas. No prueba SQL ni navegador E2E."
tests/unitarias/cobranza-aging.test.ts;convertirPagoAMonedaCuenta convierte un pago USD a una cuenta MXN;passed;2.063099999999963;"Local; función/componente/acción con dependencias simuladas. No prueba SQL ni navegador E2E."
tests/unitarias/cobranza-aging.test.ts;convertirPagoAMonedaCuenta devuelve null ante entradas no positivas, no finitas o divisor cero;passed;1.026899999999955;"Local; función/componente/acción con dependencias simuladas. No prueba SQL ni navegador E2E."
tests/unitarias/cobranza-aging.test.ts;convertirAMxn convierte importe por tipo de cambio;passed;0.7757000000000289;"Local; función/componente/acción con dependencias simuladas. No prueba SQL ni navegador E2E."
tests/unitarias/cobranza-aging.test.ts;convertirAMxn devuelve null ante importe negativo o tipo de cambio no positivo;passed;0.5133999999999332;"Local; función/componente/acción con dependencias simuladas. No prueba SQL ni navegador E2E."
tests/unitarias/cobranza-aging.test.ts;calcularDiasVencidos y clasificarBucketAging devuelve null si alguna fecha es inválida;passed;0.4999000000000251;"Local; función/componente/acción con dependencias simuladas. No prueba SQL ni navegador E2E."
tests/unitarias/cobranza-aging.test.ts;calcularDiasVencidos y clasificarBucketAging clasifica cada rango en su bucket;passed;0.8703000000000429;"Local; función/componente/acción con dependencias simuladas. No prueba SQL ni navegador E2E."
tests/unitarias/cobranza-aging.test.ts;calcularAgingCliente distribuye cuentas MXN en todos los buckets;passed;2.9968000000000075;"Local; función/componente/acción con dependencias simuladas. No prueba SQL ni navegador E2E."
tests/unitarias/cobranza-aging.test.ts;calcularAgingCliente excluye cuentas pagadas y canceladas;passed;0.5944000000000642;"Local; función/componente/acción con dependencias simuladas. No prueba SQL ni navegador E2E."
tests/unitarias/cobranza-aging.test.ts;calcularAgingCliente convierte cuentas USD a MXN con el tipo de cambio de origen;passed;0.5089000000000397;"Local; función/componente/acción con dependencias simuladas. No prueba SQL ni navegador E2E."
tests/unitarias/cobranza-aging.test.ts;calcularAgingCliente ignora fechas inválidas y tipos de cambio no convertibles sin producir NaN/Infinity;passed;0.6102000000000771;"Local; función/componente/acción con dependencias simuladas. No prueba SQL ni navegador E2E."
tests/unitarias/cobranza-aging.test.ts;calcularAgingCliente solo considera cuentas del cliente solicitado;passed;0.27099999999995816;"Local; función/componente/acción con dependencias simuladas. No prueba SQL ni navegador E2E."
tests/unitarias/cobranza-aging.test.ts;calcularAgingPorCliente devuelve un resumen por cliente en orden estable;passed;1.057100000000105;"Local; función/componente/acción con dependencias simuladas. No prueba SQL ni navegador E2E."
tests/unitarias/cobranza-esquemas.test.ts;esquemaCrearCuentaPorCobrar acepta una cuenta válida con y sin folio;passed;13.78060000000005;"Local; función/componente/acción con dependencias simuladas. No prueba SQL ni navegador E2E."
tests/unitarias/cobranza-esquemas.test.ts;esquemaCrearCuentaPorCobrar rechaza UUID, moneda y fecha inválidos;passed;15.340399999999931;"Local; función/componente/acción con dependencias simuladas. No prueba SQL ni navegador E2E."
tests/unitarias/cobranza-esquemas.test.ts;esquemaCrearCuentaPorCobrar rechaza montos no positivos, con más de 4 decimales o no finitos;passed;2.463899999999967;"Local; función/componente/acción con dependencias simuladas. No prueba SQL ni navegador E2E."
tests/unitarias/cobranza-esquemas.test.ts;esquemaCrearCuentaPorCobrar rechaza claves inesperadas;passed;0.7111999999999625;"Local; función/componente/acción con dependencias simuladas. No prueba SQL ni navegador E2E."
tests/unitarias/cobranza-esquemas.test.ts;esquemaRegistrarPago acepta un pago externo válido;passed;1.8734999999999218;"Local; función/componente/acción con dependencias simuladas. No prueba SQL ni navegador E2E."
tests/unitarias/cobranza-esquemas.test.ts;esquemaRegistrarPago exige solicitudId UUID para idempotencia;passed;2.945699999999988;"Local; función/componente/acción con dependencias simuladas. No prueba SQL ni navegador E2E."
tests/unitarias/cobranza-esquemas.test.ts;esquemaRegistrarPago rechaza el método interno saldo_a_favor y métodos desconocidos;passed;1.31699999999978;"Local; función/componente/acción con dependencias simuladas. No prueba SQL ni navegador E2E."
tests/unitarias/cobranza-esquemas.test.ts;esquemaRegistrarPago rechaza monto cero/negativo y claves inesperadas;passed;4.21530000000007;"Local; función/componente/acción con dependencias simuladas. No prueba SQL ni navegador E2E."
tests/unitarias/cobranza-esquemas.test.ts;esquemaAplicarSaldoFavor acepta una aplicación válida;passed;1.886299999999892;"Local; función/componente/acción con dependencias simuladas. No prueba SQL ni navegador E2E."
tests/unitarias/cobranza-esquemas.test.ts;esquemaAplicarSaldoFavor rechaza monto no positivo, precisión excesiva y solicitud inválida;passed;1.4086999999999534;"Local; función/componente/acción con dependencias simuladas. No prueba SQL ni navegador E2E."
tests/unitarias/cobranza-esquemas.test.ts;esquemaConsultarCartera acepta filtros vacíos y filtros válidos;passed;5.884199999999964;"Local; función/componente/acción con dependencias simuladas. No prueba SQL ni navegador E2E."
tests/unitarias/cobranza-esquemas.test.ts;esquemaConsultarCartera rechaza estados fuera del contrato y claves inesperadas;passed;1.360300000000052;"Local; función/componente/acción con dependencias simuladas. No prueba SQL ni navegador E2E."
tests/unitarias/cobranza-esquemas.test.ts;mappers de filas generadas mapea una cuenta uno a uno a camelCase con numeric convertido;passed;2.6508000000001175;"Local; función/componente/acción con dependencias simuladas. No prueba SQL ni navegador E2E."
tests/unitarias/cobranza-esquemas.test.ts;mappers de filas generadas rompe el mapeo ante un estado o moneda fuera del contrato;passed;2.1911999999999807;"Local; función/componente/acción con dependencias simuladas. No prueba SQL ni navegador E2E."
tests/unitarias/cobranza-esquemas.test.ts;mappers de filas generadas mapea un pago conservando distribución y método;passed;1.2205000000001291;"Local; función/componente/acción con dependencias simuladas. No prueba SQL ni navegador E2E."
tests/unitarias/cobranza-esquemas.test.ts;mappers de filas generadas mapea un movimiento MXN y rechaza otra moneda;passed;1.0509999999999309;"Local; función/componente/acción con dependencias simuladas. No prueba SQL ni navegador E2E."
tests/unitarias/cobranza-tienda.test.ts;usarTiendaCobranza mantiene filtros y selección separados de la cartera de servidor;passed;5.762400000000071;"Local; función/componente/acción con dependencias simuladas. No prueba SQL ni navegador E2E."
tests/unitarias/cobranza-tienda.test.ts;usarTiendaCobranza incrementa la revisión tras una mutación para refetch, sin copiar saldos;passed;2.5342000000000553;"Local; función/componente/acción con dependencias simuladas. No prueba SQL ni navegador E2E."
tests/unitarias/comentarios-esquemas.test.ts;esquemas de comentarios acepta comentario contextual y aplica menciones vacías por defecto;passed;7.941100000000006;"Local; función/componente/acción con dependencias simuladas. No prueba SQL ni navegador E2E."
tests/unitarias/comentarios-esquemas.test.ts;esquemas de comentarios rechaza entidad, texto, menciones y campos desconocidos inválidos;passed;7.950399999999945;"Local; función/componente/acción con dependencias simuladas. No prueba SQL ni navegador E2E."
tests/unitarias/comentarios-esquemas.test.ts;esquemas de comentarios valida consultas y borrado lógico con UUID;passed;2.407199999999989;"Local; función/componente/acción con dependencias simuladas. No prueba SQL ni navegador E2E."
tests/unitarias/comentarios-menciones-correo.test.ts;correo de menciones en comentarios construye el enlace interno por tipo de entidad;passed;5.904600000000755;"Local; función/componente/acción con dependencias simuladas. No prueba SQL ni navegador E2E."
tests/unitarias/comentarios-menciones-correo.test.ts;correo de menciones en comentarios escapa el HTML del comentario y del autor;passed;6.867400000000089;"Local; función/componente/acción con dependencias simuladas. No prueba SQL ni navegador E2E."
tests/unitarias/comentarios-menciones-correo.test.ts;correo de menciones en comentarios envía un correo por mención activa y excluye al autor;passed;84.88270000000011;"Local; función/componente/acción con dependencias simuladas. No prueba SQL ni navegador E2E."
tests/unitarias/comentarios-menciones-correo.test.ts;correo de menciones en comentarios no envía nada cuando solo se mencionó al autor;passed;1.6875;"Local; función/componente/acción con dependencias simuladas. No prueba SQL ni navegador E2E."
tests/unitarias/comentarios-menciones-correo.test.ts;correo de menciones en comentarios no interrumpe el flujo cuando el proveedor falla;passed;2.2528000000002066;"Local; función/componente/acción con dependencias simuladas. No prueba SQL ni navegador E2E."
tests/unitarias/comentarios-parser.test.ts;parser de menciones y sanitización resuelve varias menciones conocidas sin duplicarlas;passed;10.1404;"Local; función/componente/acción con dependencias simuladas. No prueba SQL ni navegador E2E."
tests/unitarias/comentarios-parser.test.ts;parser de menciones y sanitización escapa etiquetas y atributos HTML antes de devolver el texto;passed;1.7160000000000082;"Local; función/componente/acción con dependencias simuladas. No prueba SQL ni navegador E2E."
tests/unitarias/comentarios-parser.test.ts;parser de menciones y sanitización ignora menciones inexistentes o nombres que son prefijo de otro;passed;1.7776999999999816;"Local; función/componente/acción con dependencias simuladas. No prueba SQL ni navegador E2E."
tests/unitarias/configuracion-esquemas.test.ts;esquemas de configuración acepta datos fiscales válidos y normaliza RFC;passed;37.52089999999998;"Local; función/componente/acción con dependencias simuladas. No prueba SQL ni navegador E2E."
tests/unitarias/configuracion-esquemas.test.ts;esquemas de configuración rechaza RFC, correo y propiedades desconocidas;passed;8.527799999999957;"Local; función/componente/acción con dependencias simuladas. No prueba SQL ni navegador E2E."
tests/unitarias/configuracion-esquemas.test.ts;esquemas de configuración rechaza tarifas negativas, no finitas o fuera de rango;passed;2.8952000000000453;"Local; función/componente/acción con dependencias simuladas. No prueba SQL ni navegador E2E."
tests/unitarias/configuracion-esquemas.test.ts;esquemas de configuración valida cuentas en MXN/USD y CLABE de 18 dígitos;passed;2.9313000000000784;"Local; función/componente/acción con dependencias simuladas. No prueba SQL ni navegador E2E."
tests/unitarias/configuracion-esquemas.test.ts;esquemas de configuración valida plantillas y áreas con formato estricto;passed;3.2022000000000617;"Local; función/componente/acción con dependencias simuladas. No prueba SQL ni navegador E2E."
tests/unitarias/configuracion-esquemas.test.ts;esquemas de configuración valida tipo de cambio positivo y finito;passed;1.0780999999999494;"Local; función/componente/acción con dependencias simuladas. No prueba SQL ni navegador E2E."
tests/unitarias/configuracion-servicio.test.ts;servicio central de configuración devuelve fallbacks completos cuando la fila aún no existe;passed;5.520199999999932;"Local; función/componente/acción con dependencias simuladas. No prueba SQL ni navegador E2E."
tests/unitarias/configuracion-servicio.test.ts;servicio central de configuración fusiona bloques parciales sin perder los valores faltantes;passed;2.661200000000008;"Local; función/componente/acción con dependencias simuladas. No prueba SQL ni navegador E2E."
tests/unitarias/configuracion-servicio.test.ts;servicio central de configuración descarta valores numéricos no finitos o incompatibles;passed;0.5463999999999487;"Local; función/componente/acción con dependencias simuladas. No prueba SQL ni navegador E2E."
tests/unitarias/configuracion-servicio.test.ts;servicio central de configuración acepta una plantilla raíz histórica y la expone como T1;passed;0.49069999999994707;"Local; función/componente/acción con dependencias simuladas. No prueba SQL ni navegador E2E."
tests/unitarias/configuracion-servicio.test.ts;servicio central de configuración mantiene la frontera tipada del cliente Supabase;passed;0.3348000000000866;"Local; función/componente/acción con dependencias simuladas. No prueba SQL ni navegador E2E."
tests/unitarias/correo-transaccional.test.ts;correo transaccional con Brevo envía el correo y devuelve el identificador del proveedor;passed;83.69320000000062;"Local; función/componente/acción con dependencias simuladas. No prueba SQL ni navegador E2E."
tests/unitarias/correo-transaccional.test.ts;correo transaccional con Brevo falla cerrado sin configuración y con solicitudes inválidas;passed;4.985799999999472;"Local; función/componente/acción con dependencias simuladas. No prueba SQL ni navegador E2E."
tests/unitarias/correo-transaccional.test.ts;correo transaccional con Brevo reporta proveedor no disponible y tiempo agotado;passed;27.908400000000256;"Local; función/componente/acción con dependencias simuladas. No prueba SQL ni navegador E2E."
tests/unitarias/dashboard-esquemas.test.ts;esquemaFiltroPeriodo acepta un rango ISO y enum de periodo válidos;passed;7.093399999999974;"Local; función/componente/acción con dependencias simuladas. No prueba SQL ni navegador E2E."
tests/unitarias/dashboard-esquemas.test.ts;esquemaFiltroPeriodo acepta el periodo hoy;passed;0.6977000000000544;"Local; función/componente/acción con dependencias simuladas. No prueba SQL ni navegador E2E."
tests/unitarias/dashboard-esquemas.test.ts;esquemaFiltroPeriodo acepta el periodo semana_actual;passed;0.4400999999999158;"Local; función/componente/acción con dependencias simuladas. No prueba SQL ni navegador E2E."
tests/unitarias/dashboard-esquemas.test.ts;esquemaFiltroPeriodo acepta el periodo mes_actual;passed;0.4560000000000173;"Local; función/componente/acción con dependencias simuladas. No prueba SQL ni navegador E2E."
tests/unitarias/dashboard-esquemas.test.ts;esquemaFiltroPeriodo acepta el periodo anio_actual;passed;0.5405000000000655;"Local; función/componente/acción con dependencias simuladas. No prueba SQL ni navegador E2E."
tests/unitarias/dashboard-esquemas.test.ts;esquemaFiltroPeriodo acepta el periodo personalizado;passed;0.4411000000000058;"Local; función/componente/acción con dependencias simuladas. No prueba SQL ni navegador E2E."
tests/unitarias/dashboard-esquemas.test.ts;esquemaFiltroPeriodo rechaza fechas con formato no ISO;passed;7.511200000000031;"Local; función/componente/acción con dependencias simuladas. No prueba SQL ni navegador E2E."
tests/unitarias/dashboard-esquemas.test.ts;esquemaFiltroPeriodo rechaza un intervalo invertido o de duración excesiva;passed;1.1264999999999645;"Local; función/componente/acción con dependencias simuladas. No prueba SQL ni navegador E2E."
tests/unitarias/dashboard-esquemas.test.ts;esquemaFiltroPeriodo rechaza enums desconocidos y propiedades extra;passed;1.2977999999999383;"Local; función/componente/acción con dependencias simuladas. No prueba SQL ni navegador E2E."
tests/unitarias/dashboard-mappers.test.ts;mappers del dashboard mapea métricas ejecutivas y descarta campos no contractuales;passed;6.41840000000002;"Local; función/componente/acción con dependencias simuladas. No prueba SQL ni navegador E2E."
tests/unitarias/dashboard-mappers.test.ts;mappers del dashboard rechaza números no finitos en la respuesta del RPC;passed;2.0319999999999823;"Local; función/componente/acción con dependencias simuladas. No prueba SQL ni navegador E2E."
tests/unitarias/dashboard-mappers.test.ts;mappers del dashboard mantiene el alcance exclusivo del vendedor y exige su identificador;passed;1.1485999999999876;"Local; función/componente/acción con dependencias simuladas. No prueba SQL ni navegador E2E."
tests/unitarias/dashboard-tendencias.test.ts;calcularVariacionPorcentaje calcula crecimiento y tendencia al alza;passed;4.304899999999975;"Local; función/componente/acción con dependencias simuladas. No prueba SQL ni navegador E2E."
tests/unitarias/dashboard-tendencias.test.ts;calcularVariacionPorcentaje calcula reducción con denominador absoluto;passed;0.5948000000000775;"Local; función/componente/acción con dependencias simuladas. No prueba SQL ni navegador E2E."
tests/unitarias/dashboard-tendencias.test.ts;calcularVariacionPorcentaje devuelve neutro cuando ambos periodos son iguales o cero;passed;0.45650000000000546;"Local; función/componente/acción con dependencias simuladas. No prueba SQL ni navegador E2E."
tests/unitarias/dashboard-tendencias.test.ts;calcularVariacionPorcentaje evita Infinity cuando el periodo anterior es cero;passed;0.44670000000007803;"Local; función/componente/acción con dependencias simuladas. No prueba SQL ni navegador E2E."
tests/unitarias/dashboard-tendencias.test.ts;calcularVariacionPorcentaje normaliza entradas no finitas y siempre devuelve un resultado finito;passed;0.6930999999999585;"Local; función/componente/acción con dependencias simuladas. No prueba SQL ni navegador E2E."
tests/unitarias/esquemas.test.ts;esquemaIniciarSesion email inválido falla;passed;7.112999999999943;"Local; función/componente/acción con dependencias simuladas. No prueba SQL ni navegador E2E."
tests/unitarias/esquemas.test.ts;esquemaIniciarSesion contraseña menor a 8 caracteres falla;passed;0.8437000000000126;"Local; función/componente/acción con dependencias simuladas. No prueba SQL ni navegador E2E."
tests/unitarias/esquemas.test.ts;esquemaIniciarSesion entrada válida pasa;passed;0.4250000000000682;"Local; función/componente/acción con dependencias simuladas. No prueba SQL ni navegador E2E."
tests/unitarias/esquemas.test.ts;esquemaIniciarSesion normaliza el email a minúsculas;passed;0.4591000000000349;"Local; función/componente/acción con dependencias simuladas. No prueba SQL ni navegador E2E."
tests/unitarias/esquemas.test.ts;esquemaValidarPin PIN de 3 dígitos falla;passed;1.2396999999999707;"Local; función/componente/acción con dependencias simuladas. No prueba SQL ni navegador E2E."
